Student_ID,Quiz_ID,Subject,Chapter,Questions_Attempted,Correct,Incorrect,Accuracy,Average_Time_Per_Question
STU1557,QUIZ9342,Physics,Work and Energy,19,5,14,26.32,31.49
STU1558,QUIZ9343,Chemistry,Atoms,26,14,12,53.85,80.71
STU1558,QUIZ9344,Physics,Laws of Motion,18,10,8,55.56,46.84
STU1558,QUIZ9345,Biology,Cell,24,13,11,54.17,42.44
STU1558,QUIZ9346,Physics,Work and Energy,25,12,13,48.0,36.74
STU1558,QUIZ9347,Mathematics,Trigonometry,17,13,4,76.47,61.02
STU1558,QUIZ9348,Biology,Plant Physiology,26,9,17,34.62,26.03
STU1559,QUIZ9349,Chemistry,Organic Chemistry,28,27,1,96.43,56.12
STU1559,QUIZ9350,Mathematics,Algebra,24,12,12,50.0,42.34
STU1559,QUIZ9351,Biology,Human Body,28,11,17,39.29,30.91
STU1559,QUIZ9352,Physics,Laws of Motion,30,9,21,30.0,45.79
STU1559,QUIZ9353,Physics,Electricity,16,16,0,100.0,24.21
STU1559,QUIZ9354,Chemistry,Acids and Bases,17,7,10,41.18,37.09
STU1560,QUIZ9355,Physics,Work and Energy,17,17,0,100.0,30.07
STU1560,QUIZ9356,Physics,Motion,21,7,14,33.33,68.18
STU1560,QUIZ9357,Chemistry,Atoms,27,10,17,37.04,55.5
STU1560,QUIZ9358,Chemistry,Organic Chemistry,21,16,5,76.19,65.94
STU1560,QUIZ9359,Chemistry,Organic Chemistry,25,24,1,96.0,74.75
STU1560,QUIZ9360,Mathematics,Algebra,18,9,9,50.0,31.11
STU1561,QUIZ9361,Chemistry,Atoms,27,15,12,55.56,85.93
STU1561,QUIZ9362,Physics,Work and Energy,27,23,4,85.19,89.84
STU1561,QUIZ9363,Mathematics,Trigonometry,27,21,6,77.78,41.78
STU1561,QUIZ9364,Biology,Cell,21,11,10,52.38,70.12
STU1561,QUIZ9365,Physics,Work and Energy,17,9,8,52.94,21.69
STU1561,QUIZ9366,Biology,Cell,15,15,0,100.0,77.11
STU1562,QUIZ9367,Biology,Plant Physiology,24,15,9,62.5,73.79
STU1562,QUIZ9368,Biology,Human Body,16,6,10,37.5,28.52
STU1562,QUIZ9369,Biology,Human Body,29,9,20,31.03,65.24
STU1562,QUIZ9370,Physics,Motion,28,19,9,67.86,37.78
STU1562,QUIZ9371,Biology,Cell,22,5,17,22.73,43.99
STU1562,QUIZ9372,Biology,Genetics,16,8,8,50.0,26.76
STU1563,QUIZ9373,Chemistry,Acids and Bases,19,14,5,73.68,79.19
STU1563,QUIZ9374,Biology,Cell,24,20,4,83.33,45.99
STU1563,QUIZ9375,Mathematics,Algebra,20,19,1,95.0,59.73
STU1563,QUIZ9376,Physics,Electricity,20,7,13,35.0,83.01
STU1563,QUIZ9377,Chemistry,Acids and Bases,30,30,0,100.0,26.25
STU1563,QUIZ9378,Chemistry,Acids and Bases,23,23,0,100.0,88.39
STU1564,QUIZ9379,Physics,Work and Energy,16,10,6,62.5,55.18
STU1564,QUIZ9380,Physics,Laws of Motion,18,7,11,38.89,57.81
STU1564,QUIZ9381,Chemistry,Organic Chemistry,21,21,0,100.0,36.27
STU1564,QUIZ9382,Mathematics,Trigonometry,23,20,3,86.96,77.14
STU1564,QUIZ9383,Chemistry,Acids and Bases,18,12,6,66.67,30.23
STU1564,QUIZ9384,Physics,Work and Energy,17,12,5,70.59,77.31
STU1565,QUIZ9385,Chemistry,Organic Chemistry,29,18,11,62.07,78.49
STU1565,QUIZ9386,Physics,Laws of Motion,15,5,10,33.33,36.24
STU1565,QUIZ9387,Chemistry,Organic Chemistry,16,6,10,37.5,41.38
STU1565,QUIZ9388,Biology,Cell,24,22,2,91.67,45.94
STU1565,QUIZ9389,Mathematics,Calculus,29,11,18,37.93,52.45
STU1565,QUIZ9390,Chemistry,Organic Chemistry,24,18,6,75.0,79.4
STU1566,QUIZ9391,Chemistry,Chemical Bonding,22,17,5,77.27,53.74
STU1566,QUIZ9392,Mathematics,Algebra,26,10,16,38.46,72.69
STU1566,QUIZ9393,Physics,Electricity,27,6,21,22.22,58.12
STU1566,QUIZ9394,Physics,Electricity,24,7,17,29.17,20.07
STU1566,QUIZ9395,Mathematics,Calculus,17,6,11,35.29,87.27
STU1566,QUIZ9396,Physics,Electricity,24,8,16,33.33,42.76
STU1567,QUIZ9397,Mathematics,Calculus,17,12,5,70.59,21.55
STU1567,QUIZ9398,Physics,Work and Energy,28,19,9,67.86,39.28
STU1567,QUIZ9399,Chemistry,Acids and Bases,29,24,5,82.76,72.63
STU1567,QUIZ9400,Biology,Cell,29,7,22,24.14,79.71
STU1567,QUIZ9401,Chemistry,Chemical Bonding,29,29,0,100.0,82.1
STU1567,QUIZ9402,Biology,Genetics,20,15,5,75.0,53.45
STU1568,QUIZ9403,Biology,Cell,21,21,0,100.0,57.39
STU1568,QUIZ9404,Physics,Motion,18,17,1,94.44,51.54
STU1568,QUIZ9405,Biology,Genetics,24,10,14,41.67,30.54
STU1568,QUIZ9406,Chemistry,Organic Chemistry,19,9,10,47.37,38.73
STU1568,QUIZ9407,Physics,Laws of Motion,25,21,4,84.0,82.08
STU1568,QUIZ9408,Physics,Motion,20,14,6,70.0,62.73
STU1569,QUIZ9409,Mathematics,Algebra,25,15,10,60.0,58.07
STU1569,QUIZ9410,Chemistry,Atoms,26,15,11,57.69,26.79
STU1569,QUIZ9411,Chemistry,Atoms,17,11,6,64.71,65.81
STU1569,QUIZ9412,Mathematics,Trigonometry,22,16,6,72.73,37.98
STU1569,QUIZ9413,Mathematics,Calculus,17,12,5,70.59,41.8
STU1569,QUIZ9414,Chemistry,Acids and Bases,15,9,6,60.0,79.56
STU1570,QUIZ9415,Physics,Laws of Motion,21,13,8,61.9,67.26
STU1570,QUIZ9416,Biology,Plant Physiology,24,17,7,70.83,39.8
STU1570,QUIZ9417,Physics,Laws of Motion,27,21,6,77.78,20.77
STU1570,QUIZ9418,Chemistry,Chemical Bonding,28,12,16,42.86,33.21
STU1570,QUIZ9419,Chemistry,Acids and Bases,21,10,11,47.62,66.0
STU1570,QUIZ9420,Physics,Work and Energy,17,16,1,94.12,29.88
STU1571,QUIZ9421,Physics,Motion,16,15,1,93.75,63.75
STU1571,QUIZ9422,Physics,Work and Energy,19,16,3,84.21,68.09
STU1571,QUIZ9423,Physics,Electricity,25,7,18,28.0,63.68
STU1571,QUIZ9424,Chemistry,Acids and Bases,25,8,17,32.0,36.16
STU1571,QUIZ9425,Chemistry,Organic Chemistry,23,13,10,56.52,20.73
STU1571,QUIZ9426,Mathematics,Calculus,27,16,11,59.26,52.66
STU1572,QUIZ9427,Biology,Genetics,17,8,9,47.06,43.61
STU1572,QUIZ9428,Biology,Genetics,21,11,10,52.38,37.97
STU1572,QUIZ9429,Mathematics,Algebra,21,13,8,61.9,37.71
STU1572,QUIZ9430,Chemistry,Acids and Bases,19,9,10,47.37,29.06
STU1572,QUIZ9431,Mathematics,Calculus,15,11,4,73.33,73.14
STU1572,QUIZ9432,Mathematics,Algebra,25,7,18,28.0,67.55
STU1573,QUIZ9433,Biology,Cell,15,11,4,73.33,21.74
STU1573,QUIZ9434,Chemistry,Acids and Bases,29,17,12,58.62,85.87
STU1573,QUIZ9435,Physics,Electricity,27,23,4,85.19,76.32
STU1573,QUIZ9436,Chemistry,Atoms,29,29,0,100.0,66.29
STU1573,QUIZ9437,Mathematics,Trigonometry,21,12,9,57.14,32.87
STU1573,QUIZ9438,Physics,Laws of Motion,27,20,7,74.07,48.22
STU1574,QUIZ9439,Physics,Motion,30,20,10,66.67,41.39
STU1574,QUIZ9440,Chemistry,Organic Chemistry,15,7,8,46.67,56.82
STU1574,QUIZ9441,Biology,Genetics,20,11,9,55.0,48.17
STU1574,QUIZ9442,Mathematics,Calculus,24,9,15,37.5,36.21
STU1574,QUIZ9443,Chemistry,Atoms,26,5,21,19.23,76.17
STU1574,QUIZ9444,Mathematics,Trigonometry,23,11,12,47.83,40.39
STU1575,QUIZ9445,Mathematics,Calculus,27,7,20,25.93,58.35
STU1575,QUIZ9446,Chemistry,Chemical Bonding,25,16,9,64.0,88.96
STU1575,QUIZ9447,Biology,Genetics,18,7,11,38.89,22.56
STU1575,QUIZ9448,Physics,Electricity,21,21,0,100.0,77.48
STU1575,QUIZ9449,Physics,Laws of Motion,15,11,4,73.33,41.21
STU1575,QUIZ9450,Physics,Motion,27,16,11,59.26,45.14
STU1576,QUIZ9451,Biology,Genetics,25,25,0,100.0,41.02
STU1576,QUIZ9452,Chemistry,Organic Chemistry,15,11,4,73.33,81.49
STU1576,QUIZ9453,Chemistry,Atoms,22,10,12,45.45,39.69
STU1576,QUIZ9454,Mathematics,Calculus,29,23,6,79.31,82.83
STU1576,QUIZ9455,Mathematics,Calculus,24,8,16,33.33,30.49
STU1576,QUIZ9456,Chemistry,Organic Chemistry,20,5,15,25.0,62.19
STU1577,QUIZ9457,Physics,Laws of Motion,27,23,4,85.19,27.58
STU1577,QUIZ9458,Biology,Genetics,22,8,14,36.36,79.81
STU1577,QUIZ9459,Mathematics,Probability,25,10,15,40.0,81.66
STU1577,QUIZ9460,Chemistry,Atoms,24,13,11,54.17,60.52
STU1577,QUIZ9461,Mathematics,Probability,28,23,5,82.14,68.4
STU1577,QUIZ9462,Mathematics,Calculus,16,7,9,43.75,23.95
STU1578,QUIZ9463,Mathematics,Calculus,26,10,16,38.46,61.54
STU1578,QUIZ9464,Mathematics,Trigonometry,21,15,6,71.43,53.03
STU1578,QUIZ9465,Mathematics,Calculus,26,16,10,61.54,76.34
STU1578,QUIZ9466,Mathematics,Trigonometry,15,8,7,53.33,67.37
STU1578,QUIZ9467,Chemistry,Acids and Bases,25,5,20,20.0,22.47
STU1578,QUIZ9468,Biology,Human Body,29,9,20,31.03,24.95
STU1579,QUIZ9469,Chemistry,Chemical Bonding,28,25,3,89.29,39.69
STU1579,QUIZ9470,Physics,Motion,25,20,5,80.0,21.08
STU1579,QUIZ9471,Biology,Cell,20,10,10,50.0,22.93
STU1579,QUIZ9472,Mathematics,Calculus,18,13,5,72.22,72.77
STU1579,QUIZ9473,Physics,Motion,18,15,3,83.33,58.86
STU1579,QUIZ9474,Mathematics,Algebra,27,9,18,33.33,30.9
STU1580,QUIZ9475,Mathematics,Trigonometry,19,9,10,47.37,36.58
STU1580,QUIZ9476,Mathematics,Probability,24,20,4,83.33,79.08
STU1580,QUIZ9477,Mathematics,Calculus,21,20,1,95.24,28.17
STU1580,QUIZ9478,Physics,Motion,25,9,16,36.0,24.09
STU1580,QUIZ9479,Chemistry,Acids and Bases,21,5,16,23.81,48.19
STU1580,QUIZ9480,Physics,Motion,16,8,8,50.0,29.18
STU1581,QUIZ9481,Biology,Genetics,17,9,8,52.94,27.57
STU1581,QUIZ9482,Chemistry,Atoms,30,7,23,23.33,23.69
STU1581,QUIZ9483,Physics,Laws of Motion,20,6,14,30.0,72.36
STU1581,QUIZ9484,Physics,Motion,27,14,13,51.85,59.17
STU1581,QUIZ9485,Mathematics,Probability,27,25,2,92.59,26.92
STU1581,QUIZ9486,Chemistry,Organic Chemistry,29,24,5,82.76,40.84
STU1582,QUIZ9487,Mathematics,Probability,20,16,4,80.0,25.15
STU1582,QUIZ9488,Chemistry,Atoms,25,8,17,32.0,72.77
STU1582,QUIZ9489,Chemistry,Atoms,24,15,9,62.5,53.37
STU1582,QUIZ9490,Physics,Work and Energy,16,12,4,75.0,38.87
STU1582,QUIZ9491,Mathematics,Calculus,15,12,3,80.0,84.56
STU1582,QUIZ9492,Mathematics,Calculus,23,19,4,82.61,35.59
STU1583,QUIZ9493,Mathematics,Probability,25,23,2,92.0,71.85
STU1583,QUIZ9494,Biology,Genetics,22,19,3,86.36,45.65
STU1583,QUIZ9495,Physics,Motion,28,11,17,39.29,43.51
STU1583,QUIZ9496,Chemistry,Acids and Bases,20,8,12,40.0,40.79
STU1583,QUIZ9497,Biology,Genetics,28,13,15,46.43,87.75
STU1583,QUIZ9498,Mathematics,Probability,24,16,8,66.67,86.28
STU1584,QUIZ9499,Mathematics,Trigonometry,20,6,14,30.0,65.71
STU1584,QUIZ9500,Biology,Plant Physiology,29,25,4,86.21,50.84
STU1584,QUIZ9501,Mathematics,Probability,20,10,10,50.0,23.46
STU1584,QUIZ9502,Mathematics,Trigonometry,17,5,12,29.41,24.68
STU1584,QUIZ9503,Biology,Genetics,29,21,8,72.41,27.12
STU1584,QUIZ9504,Chemistry,Chemical Bonding,17,11,6,64.71,56.4
STU1585,QUIZ9505,Physics,Work and Energy,28,6,22,21.43,42.77
STU1585,QUIZ9506,Biology,Genetics,19,16,3,84.21,27.26
STU1585,QUIZ9507,Physics,Work and Energy,18,16,2,88.89,65.41
STU1585,QUIZ9508,Biology,Human Body,27,17,10,62.96,67.64
STU1585,QUIZ9509,Biology,Plant Physiology,25,7,18,28.0,61.54
STU1585,QUIZ9510,Chemistry,Chemical Bonding,27,25,2,92.59,21.0
STU1586,QUIZ9511,Physics,Motion,24,9,15,37.5,49.69
STU1586,QUIZ9512,Biology,Human Body,25,19,6,76.0,25.27
STU1586,QUIZ9513,Biology,Plant Physiology,24,16,8,66.67,30.17
STU1586,QUIZ9514,Physics,Electricity,22,10,12,45.45,75.72
STU1586,QUIZ9515,Physics,Electricity,22,6,16,27.27,27.45
STU1586,QUIZ9516,Physics,Motion,26,5,21,19.23,35.84
STU1587,QUIZ9517,Mathematics,Algebra,22,8,14,36.36,46.78
STU1587,QUIZ9518,Mathematics,Probability,18,10,8,55.56,79.5
STU1587,QUIZ9519,Physics,Motion,15,8,7,53.33,28.2
STU1587,QUIZ9520,Chemistry,Chemical Bonding,23,22,1,95.65,25.28
STU1587,QUIZ9521,Chemistry,Organic Chemistry,16,14,2,87.5,59.42
STU1587,QUIZ9522,Biology,Cell,22,15,7,68.18,50.69
STU1588,QUIZ9523,Mathematics,Probability,17,17,0,100.0,83.76
STU1588,QUIZ9524,Mathematics,Trigonometry,21,12,9,57.14,59.44
STU1588,QUIZ9525,Chemistry,Acids and Bases,26,26,0,100.0,22.48
STU1588,QUIZ9526,Physics,Electricity,15,12,3,80.0,58.94
STU1588,QUIZ9527,Mathematics,Algebra,17,7,10,41.18,74.04
STU1588,QUIZ9528,Mathematics,Algebra,24,16,8,66.67,79.41
STU1589,QUIZ9529,Chemistry,Atoms,18,17,1,94.44,44.24
STU1589,QUIZ9530,Mathematics,Calculus,20,19,1,95.0,67.14
STU1589,QUIZ9531,Mathematics,Probability,23,5,18,21.74,82.59
STU1589,QUIZ9532,Chemistry,Chemical Bonding,18,18,0,100.0,34.28
STU1589,QUIZ9533,Chemistry,Acids and Bases,27,27,0,100.0,27.86
STU1589,QUIZ9534,Biology,Human Body,30,15,15,50.0,84.16
STU1590,QUIZ9535,Physics,Laws of Motion,16,16,0,100.0,56.38
STU1590,QUIZ9536,Biology,Plant Physiology,26,12,14,46.15,43.9
STU1590,QUIZ9537,Chemistry,Acids and Bases,29,13,16,44.83,54.97
STU1590,QUIZ9538,Chemistry,Acids and Bases,20,16,4,80.0,79.69
STU1590,QUIZ9539,Physics,Laws of Motion,15,10,5,66.67,83.35
STU1590,QUIZ9540,Biology,Human Body,16,14,2,87.5,47.63
STU1591,QUIZ9541,Mathematics,Trigonometry,29,19,10,65.52,38.32
STU1591,QUIZ9542,Mathematics,Trigonometry,25,23,2,92.0,72.99
STU1591,QUIZ9543,Mathematics,Algebra,17,15,2,88.24,37.21
STU1591,QUIZ9544,Mathematics,Trigonometry,21,14,7,66.67,82.0
STU1591,QUIZ9545,Mathematics,Calculus,24,9,15,37.5,54.74
STU1591,QUIZ9546,Mathematics,Probability,24,20,4,83.33,45.55
STU1592,QUIZ9547,Biology,Cell,23,5,18,21.74,47.43
STU1592,QUIZ9548,Mathematics,Calculus,29,16,13,55.17,71.73
STU1592,QUIZ9549,Mathematics,Algebra,24,21,3,87.5,76.91
STU1592,QUIZ9550,Biology,Cell,15,6,9,40.0,86.32
STU1592,QUIZ9551,Physics,Work and Energy,21,7,14,33.33,32.78
STU1592,QUIZ9552,Chemistry,Atoms,22,12,10,54.55,41.06
STU1593,QUIZ9553,Physics,Electricity,29,9,20,31.03,67.2
STU1593,QUIZ9554,Biology,Human Body,30,25,5,83.33,75.18
STU1593,QUIZ9555,Biology,Cell,21,13,8,61.9,47.62
STU1593,QUIZ9556,Biology,Cell,19,14,5,73.68,72.04
STU1593,QUIZ9557,Physics,Laws of Motion,28,9,19,32.14,71.23
STU1593,QUIZ9558,Mathematics,Algebra,21,11,10,52.38,65.29
STU1594,QUIZ9559,Chemistry,Acids and Bases,24,11,13,45.83,26.38
STU1594,QUIZ9560,Chemistry,Acids and Bases,22,20,2,90.91,26.33
STU1594,QUIZ9561,Biology,Genetics,21,14,7,66.67,78.41
STU1594,QUIZ9562,Chemistry,Organic Chemistry,19,12,7,63.16,32.45
STU1594,QUIZ9563,Chemistry,Organic Chemistry,26,7,19,26.92,25.45
STU1594,QUIZ9564,Physics,Work and Energy,30,20,10,66.67,65.54
STU1595,QUIZ9565,Mathematics,Calculus,25,25,0,100.0,51.26
STU1595,QUIZ9566,Physics,Motion,23,9,14,39.13,33.17
STU1595,QUIZ9567,Chemistry,Organic Chemistry,30,26,4,86.67,57.99
STU1595,QUIZ9568,Mathematics,Probability,16,9,7,56.25,65.62
STU1595,QUIZ9569,Physics,Work and Energy,25,6,19,24.0,35.15
STU1595,QUIZ9570,Chemistry,Acids and Bases,16,11,5,68.75,67.03
STU1596,QUIZ9571,Chemistry,Organic Chemistry,16,12,4,75.0,25.2
STU1596,QUIZ9572,Physics,Electricity,24,13,11,54.17,78.47
STU1596,QUIZ9573,Chemistry,Acids and Bases,22,18,4,81.82,75.9
STU1596,QUIZ9574,Biology,Human Body,22,21,1,95.45,72.12
STU1596,QUIZ9575,Mathematics,Calculus,27,7,20,25.93,74.41
STU1596,QUIZ9576,Physics,Laws of Motion,19,13,6,68.42,50.59
STU1597,QUIZ9577,Biology,Cell,24,6,18,25.0,68.69
STU1597,QUIZ9578,Chemistry,Organic Chemistry,20,16,4,80.0,49.45
STU1597,QUIZ9579,Chemistry,Acids and Bases,16,9,7,56.25,21.07
STU1597,QUIZ9580,Chemistry,Organic Chemistry,16,12,4,75.0,24.77
STU1597,QUIZ9581,Biology,Genetics,15,12,3,80.0,46.92
STU1597,QUIZ9582,Physics,Motion,20,19,1,95.0,31.64
STU1598,QUIZ9583,Biology,Human Body,21,5,16,23.81,75.86
STU1598,QUIZ9584,Chemistry,Atoms,21,10,11,47.62,73.0
STU1598,QUIZ9585,Chemistry,Organic Chemistry,20,6,14,30.0,81.36
STU1598,QUIZ9586,Mathematics,Trigonometry,21,12,9,57.14,36.01
STU1598,QUIZ9587,Physics,Laws of Motion,23,22,1,95.65,53.98
STU1598,QUIZ9588,Mathematics,Probability,23,20,3,86.96,57.93
STU1599,QUIZ9589,Biology,Cell,15,8,7,53.33,46.52
STU1599,QUIZ9590,Biology,Cell,21,17,4,80.95,48.49
STU1599,QUIZ9591,Biology,Human Body,18,11,7,61.11,43.65
STU1599,QUIZ9592,Biology,Cell,20,20,0,100.0,45.34
STU1599,QUIZ9593,Mathematics,Algebra,25,11,14,44.0,27.59
STU1599,QUIZ9594,Biology,Cell,19,11,8,57.89,75.4
STU1600,QUIZ9595,Chemistry,Chemical Bonding,17,11,6,64.71,74.46
STU1600,QUIZ9596,Biology,Plant Physiology,15,11,4,73.33,84.98
STU1600,QUIZ9597,Physics,Work and Energy,21,7,14,33.33,30.04
STU1600,QUIZ9598,Chemistry,Acids and Bases,19,7,12,36.84,57.64
STU1600,QUIZ9599,Physics,Motion,30,16,14,53.33,76.94
STU1600,QUIZ9600,Mathematics,Probability,18,12,6,66.67,54.37
STU1601,QUIZ9601,Chemistry,Acids and Bases,25,17,8,68.0,74.56
STU1601,QUIZ9602,Mathematics,Probability,23,17,6,73.91,58.57
STU1601,QUIZ9603,Mathematics,Calculus,19,17,2,89.47,44.29
STU1601,QUIZ9604,Chemistry,Chemical Bonding,24,23,1,95.83,82.27
STU1601,QUIZ9605,Biology,Plant Physiology,29,20,9,68.97,46.66
STU1601,QUIZ9606,Chemistry,Acids and Bases,20,11,9,55.0,74.07
STU1602,QUIZ9607,Mathematics,Calculus,17,6,11,35.29,64.04
STU1602,QUIZ9608,Biology,Plant Physiology,18,13,5,72.22,46.76
STU1602,QUIZ9609,Chemistry,Organic Chemistry,29,22,7,75.86,48.03
STU1602,QUIZ9610,Physics,Laws of Motion,20,18,2,90.0,35.94
STU1602,QUIZ9611,Biology,Plant Physiology,24,23,1,95.83,87.53
STU1602,QUIZ9612,Mathematics,Calculus,26,22,4,84.62,62.05
STU1603,QUIZ9613,Chemistry,Atoms,16,12,4,75.0,53.2
STU1603,QUIZ9614,Physics,Motion,23,19,4,82.61,46.95
STU1603,QUIZ9615,Chemistry,Chemical Bonding,21,7,14,33.33,55.72
STU1603,QUIZ9616,Physics,Laws of Motion,18,9,9,50.0,43.98
STU1603,QUIZ9617,Physics,Work and Energy,25,7,18,28.0,42.04
STU1603,QUIZ9618,Mathematics,Probability,18,12,6,66.67,33.18
STU1604,QUIZ9619,Chemistry,Organic Chemistry,18,5,13,27.78,30.37
STU1604,QUIZ9620,Physics,Laws of Motion,27,5,22,18.52,29.37
STU1604,QUIZ9621,Biology,Genetics,25,5,20,20.0,50.61
STU1604,QUIZ9622,Mathematics,Trigonometry,24,6,18,25.0,47.11
STU1604,QUIZ9623,Chemistry,Atoms,20,13,7,65.0,31.27
STU1604,QUIZ9624,Biology,Human Body,16,13,3,81.25,55.04
STU1605,QUIZ9625,Chemistry,Acids and Bases,25,22,3,88.0,43.3
STU1605,QUIZ9626,Chemistry,Acids and Bases,29,17,12,58.62,71.11
STU1605,QUIZ9627,Mathematics,Probability,18,17,1,94.44,73.46
STU1605,QUIZ9628,Physics,Motion,15,12,3,80.0,41.21
STU1605,QUIZ9629,Physics,Motion,26,18,8,69.23,88.95
STU1605,QUIZ9630,Mathematics,Trigonometry,21,7,14,33.33,75.69
STU1606,QUIZ9631,Physics,Electricity,21,13,8,61.9,77.94
STU1606,QUIZ9632,Physics,Motion,27,12,15,44.44,33.27
STU1606,QUIZ9633,Mathematics,Probability,17,17,0,100.0,39.9
STU1606,QUIZ9634,Physics,Work and Energy,17,16,1,94.12,25.86
STU1606,QUIZ9635,Physics,Laws of Motion,25,19,6,76.0,30.83
STU1606,QUIZ9636,Mathematics,Probability,16,14,2,87.5,60.37
STU1607,QUIZ9637,Chemistry,Organic Chemistry,20,6,14,30.0,34.46
STU1607,QUIZ9638,Physics,Motion,19,16,3,84.21,25.34
STU1607,QUIZ9639,Physics,Motion,24,13,11,54.17,73.16
STU1607,QUIZ9640,Biology,Genetics,23,7,16,30.43,56.84
STU1607,QUIZ9641,Chemistry,Organic Chemistry,20,15,5,75.0,28.15
STU1607,QUIZ9642,Chemistry,Atoms,15,15,0,100.0,22.42
STU1608,QUIZ9643,Biology,Genetics,24,19,5,79.17,37.37
STU1608,QUIZ9644,Mathematics,Algebra,26,24,2,92.31,42.2
STU1608,QUIZ9645,Biology,Human Body,27,16,11,59.26,42.13
STU1608,QUIZ9646,Mathematics,Algebra,16,14,2,87.5,43.34
STU1608,QUIZ9647,Physics,Electricity,16,5,11,31.25,24.05
STU1608,QUIZ9648,Chemistry,Organic Chemistry,15,13,2,86.67,24.16
STU1609,QUIZ9649,Chemistry,Atoms,21,9,12,42.86,53.82
STU1609,QUIZ9650,Chemistry,Acids and Bases,16,14,2,87.5,40.46
STU1609,QUIZ9651,Mathematics,Algebra,23,16,7,69.57,48.9
STU1609,QUIZ9652,Physics,Work and Energy,20,6,14,30.0,79.65
STU1609,QUIZ9653,Chemistry,Chemical Bonding,20,9,11,45.0,79.57
STU1609,QUIZ9654,Chemistry,Atoms,30,10,20,33.33,38.85
STU1610,QUIZ9655,Biology,Plant Physiology,25,19,6,76.0,23.73
STU1610,QUIZ9656,Biology,Genetics,19,15,4,78.95,50.27
STU1610,QUIZ9657,Physics,Motion,22,9,13,40.91,22.89
STU1610,QUIZ9658,Physics,Work and Energy,26,9,17,34.62,76.32
STU1610,QUIZ9659,Chemistry,Organic Chemistry,29,7,22,24.14,73.44
STU1610,QUIZ9660,Chemistry,Chemical Bonding,25,24,1,96.0,67.64
STU1611,QUIZ9661,Mathematics,Probability,18,9,9,50.0,54.56
STU1611,QUIZ9662,Physics,Electricity,17,12,5,70.59,49.76
STU1611,QUIZ9663,Biology,Human Body,21,6,15,28.57,67.65
STU1611,QUIZ9664,Physics,Work and Energy,17,6,11,35.29,49.82
STU1611,QUIZ9665,Mathematics,Algebra,22,16,6,72.73,45.35
STU1611,QUIZ9666,Chemistry,Acids and Bases,21,16,5,76.19,28.88
STU1612,QUIZ9667,Biology,Human Body,27,11,16,40.74,62.75
STU1612,QUIZ9668,Chemistry,Chemical Bonding,28,15,13,53.57,77.51
STU1612,QUIZ9669,Physics,Electricity,20,13,7,65.0,87.64
STU1612,QUIZ9670,Physics,Motion,29,14,15,48.28,50.35
STU1612,QUIZ9671,Mathematics,Trigonometry,15,6,9,40.0,24.47
STU1612,QUIZ9672,Biology,Human Body,26,20,6,76.92,38.75
STU1613,QUIZ9673,Mathematics,Algebra,19,6,13,31.58,35.21
STU1613,QUIZ9674,Biology,Genetics,26,19,7,73.08,65.82
STU1613,QUIZ9675,Mathematics,Trigonometry,20,9,11,45.0,81.87
STU1613,QUIZ9676,Chemistry,Chemical Bonding,20,16,4,80.0,27.05
STU1613,QUIZ9677,Biology,Genetics,28,5,23,17.86,85.39
STU1613,QUIZ9678,Mathematics,Probability,19,7,12,36.84,71.98
STU1614,QUIZ9679,Physics,Laws of Motion,27,7,20,25.93,59.04
STU1614,QUIZ9680,Physics,Motion,29,27,2,93.1,30.48
STU1614,QUIZ9681,Biology,Genetics,29,21,8,72.41,20.65
STU1614,QUIZ9682,Biology,Human Body,25,16,9,64.0,28.56
STU1614,QUIZ9683,Physics,Motion,19,15,4,78.95,72.29
STU1614,QUIZ9684,Biology,Cell,24,16,8,66.67,32.15
STU1615,QUIZ9685,Physics,Electricity,17,17,0,100.0,59.29
STU1615,QUIZ9686,Chemistry,Acids and Bases,27,5,22,18.52,31.87
STU1615,QUIZ9687,Chemistry,Acids and Bases,16,8,8,50.0,49.49
STU1615,QUIZ9688,Chemistry,Organic Chemistry,26,10,16,38.46,29.56
STU1615,QUIZ9689,Physics,Laws of Motion,26,9,17,34.62,29.85
STU1615,QUIZ9690,Physics,Work and Energy,21,18,3,85.71,52.09
STU1616,QUIZ9691,Physics,Motion,21,10,11,47.62,62.76
STU1616,QUIZ9692,Mathematics,Trigonometry,16,8,8,50.0,70.75
STU1616,QUIZ9693,Mathematics,Calculus,30,9,21,30.0,24.37
STU1616,QUIZ9694,Chemistry,Organic Chemistry,24,6,18,25.0,89.56
STU1616,QUIZ9695,Biology,Human Body,16,12,4,75.0,61.34
STU1616,QUIZ9696,Biology,Human Body,16,8,8,50.0,51.84
STU1617,QUIZ9697,Biology,Plant Physiology,17,9,8,52.94,51.28
STU1617,QUIZ9698,Chemistry,Atoms,29,19,10,65.52,59.41
STU1617,QUIZ9699,Biology,Cell,15,6,9,40.0,24.54
STU1617,QUIZ9700,Physics,Motion,20,11,9,55.0,33.02
STU1617,QUIZ9701,Chemistry,Organic Chemistry,19,5,14,26.32,80.53
STU1617,QUIZ9702,Physics,Electricity,22,11,11,50.0,36.73
STU1618,QUIZ9703,Mathematics,Trigonometry,25,20,5,80.0,64.7
STU1618,QUIZ9704,Mathematics,Algebra,24,5,19,20.83,31.45
STU1618,QUIZ9705,Mathematics,Algebra,27,20,7,74.07,28.37
STU1618,QUIZ9706,Physics,Laws of Motion,29,11,18,37.93,81.88
