Student_ID,Lecture_ID,Subject,Chapter,Faculty,Lecture_Date,Attendance_Percentage
STU1679,LEC16787,Physics,Electricity,Dr. Ravi,2026-06-13,56
STU1679,LEC16788,Physics,Work and Energy,Dr. Priya,2026-04-06,69
STU1679,LEC16789,Mathematics,Algebra,Dr. Priya,2026-02-27,70
STU1679,LEC16790,Biology,Genetics,Dr. Arun,2026-03-06,69
STU1680,LEC16791,Chemistry,Atoms,Dr. Kumar,2026-04-30,95
STU1680,LEC16792,Chemistry,Acids and Bases,Dr. Meena,2026-04-14,89
STU1680,LEC16793,Biology,Cell,Dr. Arun,2026-01-30,66
STU1680,LEC16794,Mathematics,Algebra,Dr. Kumar,2026-02-05,71
STU1680,LEC16795,Biology,Plant Physiology,Dr. Ravi,2026-07-03,85
STU1680,LEC16796,Mathematics,Trigonometry,Dr. Kumar,2026-04-03,71
STU1680,LEC16797,Chemistry,Chemical Bonding,Dr. Meena,2026-04-15,95
STU1680,LEC16798,Physics,Motion,Dr. Kumar,2026-04-07,93
STU1680,LEC16799,Biology,Human Body,Dr. Meena,2026-04-16,72
STU1680,LEC16800,Mathematics,Algebra,Dr. Meena,2026-03-26,73
STU1681,LEC16801,Chemistry,Atoms,Dr. Priya,2026-03-28,91
STU1681,LEC16802,Physics,Motion,Dr. Meena,2026-05-25,84
STU1681,LEC16803,Biology,Human Body,Dr. Priya,2026-03-15,62
STU1681,LEC16804,Chemistry,Atoms,Dr. Arun,2026-03-11,58
STU1681,LEC16805,Physics,Work and Energy,Dr. Priya,2026-02-22,59
STU1681,LEC16806,Mathematics,Probability,Dr. Kumar,2026-03-25,66
STU1681,LEC16807,Chemistry,Acids and Bases,Dr. Ravi,2026-03-30,70
STU1681,LEC16808,Physics,Motion,Dr. Priya,2026-03-20,75
STU1681,LEC16809,Biology,Genetics,Dr. Arun,2026-07-15,71
STU1681,LEC16810,Physics,Laws of Motion,Dr. Priya,2026-06-16,96
STU1682,LEC16811,Physics,Motion,Dr. Ravi,2026-03-04,70
STU1682,LEC16812,Biology,Human Body,Dr. Priya,2026-07-20,54
STU1682,LEC16813,Chemistry,Chemical Bonding,Dr. Meena,2026-06-18,88
STU1682,LEC16814,Mathematics,Calculus,Dr. Meena,2026-04-03,69
STU1682,LEC16815,Chemistry,Atoms,Dr. Kumar,2026-05-31,58
STU1682,LEC16816,Physics,Laws of Motion,Dr. Kumar,2026-06-27,86
STU1682,LEC16817,Biology,Plant Physiology,Dr. Arun,2026-02-28,83
STU1682,LEC16818,Chemistry,Acids and Bases,Dr. Meena,2026-06-08,57
STU1682,LEC16819,Biology,Plant Physiology,Dr. Priya,2026-04-04,50
STU1682,LEC16820,Chemistry,Organic Chemistry,Dr. Ravi,2026-02-21,86
STU1683,LEC16821,Biology,Genetics,Dr. Arun,2026-04-15,85
STU1683,LEC16822,Chemistry,Chemical Bonding,Dr. Ravi,2026-03-18,66
STU1683,LEC16823,Physics,Electricity,Dr. Arun,2026-07-12,59
STU1683,LEC16824,Biology,Cell,Dr. Kumar,2026-04-07,78
STU1683,LEC16825,Mathematics,Algebra,Dr. Kumar,2026-02-05,79
STU1683,LEC16826,Biology,Human Body,Dr. Arun,2026-05-15,78
STU1683,LEC16827,Mathematics,Algebra,Dr. Priya,2026-04-12,91
STU1683,LEC16828,Physics,Electricity,Dr. Ravi,2026-02-22,57
STU1683,LEC16829,Mathematics,Probability,Dr. Priya,2026-07-15,77
STU1683,LEC16830,Biology,Human Body,Dr. Kumar,2026-03-16,92
STU1684,LEC16831,Biology,Cell,Dr. Kumar,2026-04-04,61
STU1684,LEC16832,Physics,Motion,Dr. Priya,2026-06-14,86
STU1684,LEC16833,Physics,Motion,Dr. Ravi,2026-07-01,79
STU1684,LEC16834,Physics,Work and Energy,Dr. Meena,2026-06-24,75
STU1684,LEC16835,Mathematics,Calculus,Dr. Arun,2026-05-13,68
STU1684,LEC16836,Physics,Work and Energy,Dr. Kumar,2026-05-14,62
STU1684,LEC16837,Biology,Genetics,Dr. Kumar,2026-04-07,86
STU1684,LEC16838,Chemistry,Atoms,Dr. Arun,2026-04-19,55
STU1684,LEC16839,Physics,Work and Energy,Dr. Ravi,2026-02-05,58
STU1684,LEC16840,Biology,Cell,Dr. Arun,2026-02-03,76
STU1685,LEC16841,Chemistry,Atoms,Dr. Ravi,2026-05-20,81
STU1685,LEC16842,Chemistry,Acids and Bases,Dr. Priya,2026-03-29,58
STU1685,LEC16843,Chemistry,Atoms,Dr. Arun,2026-05-03,98
STU1685,LEC16844,Biology,Genetics,Dr. Arun,2026-07-23,62
STU1685,LEC16845,Biology,Plant Physiology,Dr. Ravi,2026-06-07,59
STU1685,LEC16846,Mathematics,Trigonometry,Dr. Priya,2026-02-26,82
STU1685,LEC16847,Physics,Work and Energy,Dr. Arun,2026-03-18,80
STU1685,LEC16848,Mathematics,Trigonometry,Dr. Priya,2026-04-18,100
STU1685,LEC16849,Mathematics,Calculus,Dr. Meena,2026-06-25,72
STU1685,LEC16850,Mathematics,Trigonometry,Dr. Ravi,2026-06-01,64
STU1686,LEC16851,Mathematics,Algebra,Dr. Meena,2026-04-17,72
STU1686,LEC16852,Mathematics,Algebra,Dr. Priya,2026-05-23,100
STU1686,LEC16853,Physics,Electricity,Dr. Arun,2026-06-16,66
STU1686,LEC16854,Chemistry,Chemical Bonding,Dr. Ravi,2026-01-28,81
STU1686,LEC16855,Chemistry,Atoms,Dr. Priya,2026-01-23,98
STU1686,LEC16856,Chemistry,Chemical Bonding,Dr. Kumar,2026-03-27,99
STU1686,LEC16857,Chemistry,Chemical Bonding,Dr. Meena,2026-06-15,92
STU1686,LEC16858,Physics,Laws of Motion,Dr. Priya,2026-02-25,90
STU1686,LEC16859,Chemistry,Organic Chemistry,Dr. Kumar,2026-03-22,93
STU1686,LEC16860,Chemistry,Organic Chemistry,Dr. Kumar,2026-03-20,53
STU1687,LEC16861,Mathematics,Trigonometry,Dr. Kumar,2026-07-11,77
STU1687,LEC16862,Physics,Motion,Dr. Ravi,2026-01-28,68
STU1687,LEC16863,Physics,Motion,Dr. Meena,2026-01-31,98
STU1687,LEC16864,Biology,Plant Physiology,Dr. Meena,2026-03-28,71
STU1687,LEC16865,Chemistry,Chemical Bonding,Dr. Priya,2026-01-24,85
STU1687,LEC16866,Biology,Genetics,Dr. Meena,2026-05-18,80
STU1687,LEC16867,Chemistry,Organic Chemistry,Dr. Arun,2026-05-02,59
STU1687,LEC16868,Physics,Electricity,Dr. Ravi,2026-07-05,71
STU1687,LEC16869,Biology,Genetics,Dr. Priya,2026-05-28,82
STU1687,LEC16870,Physics,Work and Energy,Dr. Priya,2026-04-28,75
STU1688,LEC16871,Physics,Electricity,Dr. Arun,2026-06-25,61
STU1688,LEC16872,Chemistry,Atoms,Dr. Ravi,2026-06-29,77
STU1688,LEC16873,Physics,Motion,Dr. Ravi,2026-05-15,53
STU1688,LEC16874,Physics,Electricity,Dr. Arun,2026-04-07,70
STU1688,LEC16875,Mathematics,Trigonometry,Dr. Meena,2026-07-15,99
STU1688,LEC16876,Mathematics,Trigonometry,Dr. Meena,2026-03-20,50
STU1688,LEC16877,Physics,Work and Energy,Dr. Kumar,2026-07-07,52
STU1688,LEC16878,Chemistry,Chemical Bonding,Dr. Priya,2026-03-11,74
STU1688,LEC16879,Chemistry,Organic Chemistry,Dr. Arun,2026-03-24,55
STU1688,LEC16880,Physics,Electricity,Dr. Ravi,2026-01-26,58
STU1689,LEC16881,Biology,Plant Physiology,Dr. Kumar,2026-03-12,65
STU1689,LEC16882,Chemistry,Atoms,Dr. Priya,2026-05-10,94
STU1689,LEC16883,Biology,Human Body,Dr. Ravi,2026-06-05,51
STU1689,LEC16884,Chemistry,Organic Chemistry,Dr. Arun,2026-04-03,78
STU1689,LEC16885,Physics,Electricity,Dr. Ravi,2026-07-24,83
STU1689,LEC16886,Biology,Genetics,Dr. Ravi,2026-05-05,91
STU1689,LEC16887,Chemistry,Atoms,Dr. Ravi,2026-03-05,51
STU1689,LEC16888,Physics,Motion,Dr. Kumar,2026-06-04,84
STU1689,LEC16889,Mathematics,Calculus,Dr. Arun,2026-07-12,50
STU1689,LEC16890,Mathematics,Probability,Dr. Arun,2026-07-08,68
STU1690,LEC16891,Biology,Cell,Dr. Priya,2026-04-22,85
STU1690,LEC16892,Physics,Electricity,Dr. Kumar,2026-03-19,80
STU1690,LEC16893,Mathematics,Probability,Dr. Arun,2026-04-12,88
STU1690,LEC16894,Physics,Electricity,Dr. Ravi,2026-03-27,61
STU1690,LEC16895,Chemistry,Chemical Bonding,Dr. Ravi,2026-07-24,73
STU1690,LEC16896,Chemistry,Chemical Bonding,Dr. Meena,2026-06-16,65
STU1690,LEC16897,Biology,Genetics,Dr. Priya,2026-03-25,51
STU1690,LEC16898,Mathematics,Probability,Dr. Meena,2026-04-09,59
STU1690,LEC16899,Physics,Electricity,Dr. Priya,2026-03-14,74
STU1690,LEC16900,Biology,Genetics,Dr. Kumar,2026-05-26,84
STU1691,LEC16901,Mathematics,Calculus,Dr. Priya,2026-02-10,95
STU1691,LEC16902,Physics,Electricity,Dr. Priya,2026-06-09,73
STU1691,LEC16903,Chemistry,Acids and Bases,Dr. Meena,2026-07-05,63
STU1691,LEC16904,Mathematics,Probability,Dr. Arun,2026-04-22,61
STU1691,LEC16905,Chemistry,Acids and Bases,Dr. Priya,2026-07-16,96
STU1691,LEC16906,Mathematics,Algebra,Dr. Ravi,2026-04-09,62
STU1691,LEC16907,Mathematics,Trigonometry,Dr. Meena,2026-07-04,98
STU1691,LEC16908,Chemistry,Organic Chemistry,Dr. Priya,2026-04-19,69
STU1691,LEC16909,Mathematics,Calculus,Dr. Ravi,2026-04-07,63
STU1691,LEC16910,Physics,Work and Energy,Dr. Kumar,2026-06-24,51
STU1692,LEC16911,Mathematics,Calculus,Dr. Arun,2026-04-03,91
STU1692,LEC16912,Biology,Cell,Dr. Kumar,2026-05-21,88
STU1692,LEC16913,Chemistry,Organic Chemistry,Dr. Meena,2026-02-08,100
STU1692,LEC16914,Chemistry,Organic Chemistry,Dr. Meena,2026-07-02,70
STU1692,LEC16915,Biology,Plant Physiology,Dr. Ravi,2026-06-18,51
STU1692,LEC16916,Biology,Genetics,Dr. Arun,2026-02-10,71
STU1692,LEC16917,Biology,Cell,Dr. Kumar,2026-05-06,79
STU1692,LEC16918,Physics,Electricity,Dr. Ravi,2026-03-25,51
STU1692,LEC16919,Biology,Human Body,Dr. Arun,2026-07-20,52
STU1692,LEC16920,Chemistry,Organic Chemistry,Dr. Arun,2026-05-02,80
STU1693,LEC16921,Chemistry,Chemical Bonding,Dr. Priya,2026-04-27,54
STU1693,LEC16922,Mathematics,Probability,Dr. Arun,2026-02-25,100
STU1693,LEC16923,Chemistry,Atoms,Dr. Priya,2026-06-07,50
STU1693,LEC16924,Biology,Plant Physiology,Dr. Arun,2026-05-26,81
STU1693,LEC16925,Biology,Plant Physiology,Dr. Meena,2026-03-01,72
STU1693,LEC16926,Physics,Laws of Motion,Dr. Arun,2026-01-23,64
STU1693,LEC16927,Mathematics,Calculus,Dr. Meena,2026-06-09,78
STU1693,LEC16928,Biology,Genetics,Dr. Priya,2026-02-26,75
STU1693,LEC16929,Biology,Plant Physiology,Dr. Priya,2026-02-20,78
STU1693,LEC16930,Biology,Cell,Dr. Priya,2026-03-01,50
STU1694,LEC16931,Mathematics,Calculus,Dr. Ravi,2026-01-23,81
STU1694,LEC16932,Biology,Plant Physiology,Dr. Meena,2026-06-11,96
STU1694,LEC16933,Mathematics,Algebra,Dr. Arun,2026-06-29,89
STU1694,LEC16934,Mathematics,Algebra,Dr. Meena,2026-04-02,100
STU1694,LEC16935,Chemistry,Acids and Bases,Dr. Kumar,2026-05-19,97
STU1694,LEC16936,Physics,Motion,Dr. Arun,2026-06-17,92
STU1694,LEC16937,Mathematics,Probability,Dr. Arun,2026-02-05,100
STU1694,LEC16938,Chemistry,Chemical Bonding,Dr. Meena,2026-07-23,92
STU1694,LEC16939,Physics,Laws of Motion,Dr. Meena,2026-06-02,59
STU1694,LEC16940,Mathematics,Algebra,Dr. Arun,2026-03-05,77
STU1695,LEC16941,Biology,Plant Physiology,Dr. Ravi,2026-04-13,64
STU1695,LEC16942,Chemistry,Chemical Bonding,Dr. Ravi,2026-03-08,71
STU1695,LEC16943,Physics,Laws of Motion,Dr. Meena,2026-06-24,85
STU1695,LEC16944,Biology,Genetics,Dr. Meena,2026-05-17,62
STU1695,LEC16945,Physics,Work and Energy,Dr. Kumar,2026-07-13,64
STU1695,LEC16946,Mathematics,Algebra,Dr. Priya,2026-06-04,94
STU1695,LEC16947,Biology,Human Body,Dr. Kumar,2026-05-25,69
STU1695,LEC16948,Physics,Laws of Motion,Dr. Kumar,2026-06-02,54
STU1695,LEC16949,Physics,Motion,Dr. Meena,2026-05-24,81
STU1695,LEC16950,Biology,Genetics,Dr. Meena,2026-05-30,84
STU1696,LEC16951,Mathematics,Trigonometry,Dr. Priya,2026-06-04,79
STU1696,LEC16952,Mathematics,Probability,Dr. Meena,2026-01-29,57
STU1696,LEC16953,Physics,Work and Energy,Dr. Arun,2026-03-09,84
STU1696,LEC16954,Mathematics,Probability,Dr. Priya,2026-03-13,82
STU1696,LEC16955,Mathematics,Algebra,Dr. Kumar,2026-04-02,83
STU1696,LEC16956,Physics,Motion,Dr. Kumar,2026-07-22,72
STU1696,LEC16957,Chemistry,Atoms,Dr. Priya,2026-06-15,66
STU1696,LEC16958,Physics,Electricity,Dr. Meena,2026-03-25,96
STU1696,LEC16959,Biology,Plant Physiology,Dr. Ravi,2026-02-27,74
STU1696,LEC16960,Physics,Electricity,Dr. Meena,2026-02-28,68
STU1697,LEC16961,Mathematics,Trigonometry,Dr. Priya,2026-03-26,83
STU1697,LEC16962,Chemistry,Organic Chemistry,Dr. Priya,2026-05-05,63
STU1697,LEC16963,Physics,Motion,Dr. Meena,2026-01-27,90
STU1697,LEC16964,Mathematics,Probability,Dr. Meena,2026-07-13,51
STU1697,LEC16965,Chemistry,Atoms,Dr. Kumar,2026-05-30,80
STU1697,LEC16966,Biology,Plant Physiology,Dr. Priya,2026-04-21,91
STU1697,LEC16967,Mathematics,Trigonometry,Dr. Priya,2026-05-07,86
STU1697,LEC16968,Biology,Human Body,Dr. Kumar,2026-04-11,67
STU1697,LEC16969,Mathematics,Algebra,Dr. Priya,2026-04-02,80
STU1697,LEC16970,Mathematics,Probability,Dr. Ravi,2026-05-28,84
STU1698,LEC16971,Physics,Laws of Motion,Dr. Meena,2026-07-12,98
STU1698,LEC16972,Chemistry,Atoms,Dr. Ravi,2026-05-31,88
STU1698,LEC16973,Chemistry,Acids and Bases,Dr. Priya,2026-04-16,73
STU1698,LEC16974,Physics,Laws of Motion,Dr. Kumar,2026-02-17,89
STU1698,LEC16975,Biology,Human Body,Dr. Arun,2026-06-21,69
STU1698,LEC16976,Biology,Plant Physiology,Dr. Kumar,2026-06-04,50
STU1698,LEC16977,Mathematics,Probability,Dr. Arun,2026-01-28,93
STU1698,LEC16978,Biology,Cell,Dr. Kumar,2026-06-16,58
STU1698,LEC16979,Physics,Electricity,Dr. Kumar,2026-03-20,62
STU1698,LEC16980,Mathematics,Algebra,Dr. Kumar,2026-02-23,75
STU1699,LEC16981,Chemistry,Organic Chemistry,Dr. Kumar,2026-03-25,52
STU1699,LEC16982,Physics,Motion,Dr. Ravi,2026-01-29,62
STU1699,LEC16983,Physics,Motion,Dr. Arun,2026-03-15,62
STU1699,LEC16984,Mathematics,Trigonometry,Dr. Meena,2026-03-13,85
STU1699,LEC16985,Physics,Motion,Dr. Arun,2026-03-10,76
STU1699,LEC16986,Physics,Electricity,Dr. Priya,2026-06-26,100
STU1699,LEC16987,Mathematics,Algebra,Dr. Ravi,2026-06-27,74
STU1699,LEC16988,Chemistry,Acids and Bases,Dr. Kumar,2026-06-08,88
STU1699,LEC16989,Mathematics,Calculus,Dr. Meena,2026-06-11,68
STU1699,LEC16990,Biology,Cell,Dr. Arun,2026-06-10,81
STU1700,LEC16991,Chemistry,Chemical Bonding,Dr. Priya,2026-07-06,92
STU1700,LEC16992,Physics,Laws of Motion,Dr. Ravi,2026-06-24,70
STU1700,LEC16993,Biology,Plant Physiology,Dr. Ravi,2026-05-23,72
STU1700,LEC16994,Chemistry,Chemical Bonding,Dr. Priya,2026-04-20,70
STU1700,LEC16995,Biology,Genetics,Dr. Arun,2026-02-08,57
STU1700,LEC16996,Mathematics,Algebra,Dr. Meena,2026-06-03,98
STU1700,LEC16997,Biology,Genetics,Dr. Kumar,2026-05-01,84
STU1700,LEC16998,Chemistry,Organic Chemistry,Dr. Ravi,2026-04-02,74
STU1700,LEC16999,Mathematics,Probability,Dr. Ravi,2026-01-29,80
STU1700,LEC17000,Biology,Plant Physiology,Dr. Priya,2026-02-05,79
STU1701,LEC17001,Mathematics,Probability,Dr. Ravi,2026-05-28,83
STU1701,LEC17002,Physics,Work and Energy,Dr. Ravi,2026-06-23,92
STU1701,LEC17003,Biology,Plant Physiology,Dr. Arun,2026-07-24,59
STU1701,LEC17004,Physics,Electricity,Dr. Priya,2026-07-12,94
STU1701,LEC17005,Mathematics,Probability,Dr. Ravi,2026-02-06,74
STU1701,LEC17006,Mathematics,Algebra,Dr. Kumar,2026-06-15,53
STU1701,LEC17007,Mathematics,Algebra,Dr. Kumar,2026-02-02,82
STU1701,LEC17008,Mathematics,Trigonometry,Dr. Meena,2026-04-17,69
STU1701,LEC17009,Physics,Motion,Dr. Priya,2026-04-19,59
STU1701,LEC17010,Physics,Work and Energy,Dr. Ravi,2026-04-05,65
STU1702,LEC17011,Mathematics,Calculus,Dr. Meena,2026-03-13,99
STU1702,LEC17012,Physics,Laws of Motion,Dr. Arun,2026-06-17,58
STU1702,LEC17013,Biology,Genetics,Dr. Meena,2026-01-26,65
STU1702,LEC17014,Chemistry,Organic Chemistry,Dr. Meena,2026-01-26,51
STU1702,LEC17015,Biology,Plant Physiology,Dr. Kumar,2026-03-29,75
STU1702,LEC17016,Chemistry,Acids and Bases,Dr. Kumar,2026-06-22,89
STU1702,LEC17017,Physics,Electricity,Dr. Ravi,2026-04-15,60
STU1702,LEC17018,Biology,Cell,Dr. Kumar,2026-02-19,89
STU1702,LEC17019,Physics,Work and Energy,Dr. Meena,2026-02-02,94
STU1702,LEC17020,Physics,Electricity,Dr. Ravi,2026-02-05,89
STU1703,LEC17021,Chemistry,Chemical Bonding,Dr. Priya,2026-07-20,58
STU1703,LEC17022,Chemistry,Organic Chemistry,Dr. Meena,2026-04-02,94
STU1703,LEC17023,Chemistry,Organic Chemistry,Dr. Arun,2026-07-08,93
STU1703,LEC17024,Mathematics,Algebra,Dr. Kumar,2026-05-01,98
STU1703,LEC17025,Biology,Genetics,Dr. Kumar,2026-02-12,54
STU1703,LEC17026,Physics,Laws of Motion,Dr. Kumar,2026-04-12,96
STU1703,LEC17027,Chemistry,Organic Chemistry,Dr. Priya,2026-03-12,61
STU1703,LEC17028,Physics,Electricity,Dr. Priya,2026-06-18,54
STU1703,LEC17029,Biology,Human Body,Dr. Kumar,2026-03-22,89
STU1703,LEC17030,Chemistry,Chemical Bonding,Dr. Meena,2026-01-30,65
STU1704,LEC17031,Chemistry,Acids and Bases,Dr. Kumar,2026-01-31,88
STU1704,LEC17032,Mathematics,Probability,Dr. Priya,2026-02-12,70
STU1704,LEC17033,Mathematics,Probability,Dr. Ravi,2026-01-28,61
STU1704,LEC17034,Chemistry,Chemical Bonding,Dr. Meena,2026-07-24,99
STU1704,LEC17035,Biology,Genetics,Dr. Arun,2026-04-26,59
STU1704,LEC17036,Biology,Plant Physiology,Dr. Priya,2026-01-25,87
STU1704,LEC17037,Physics,Electricity,Dr. Arun,2026-03-17,58
STU1704,LEC17038,Biology,Plant Physiology,Dr. Priya,2026-03-06,63
STU1704,LEC17039,Physics,Laws of Motion,Dr. Priya,2026-06-27,83
STU1704,LEC17040,Physics,Motion,Dr. Priya,2026-02-09,64
STU1705,LEC17041,Biology,Cell,Dr. Meena,2026-04-06,51
STU1705,LEC17042,Chemistry,Atoms,Dr. Arun,2026-07-09,54
STU1705,LEC17043,Biology,Genetics,Dr. Priya,2026-03-27,74
STU1705,LEC17044,Physics,Laws of Motion,Dr. Priya,2026-04-01,87
STU1705,LEC17045,Chemistry,Chemical Bonding,Dr. Ravi,2026-04-02,55
STU1705,LEC17046,Mathematics,Calculus,Dr. Arun,2026-06-13,92
STU1705,LEC17047,Biology,Human Body,Dr. Kumar,2026-03-25,94
STU1705,LEC17048,Mathematics,Trigonometry,Dr. Priya,2026-06-22,99
STU1705,LEC17049,Mathematics,Probability,Dr. Priya,2026-07-10,72
STU1705,LEC17050,Physics,Electricity,Dr. Meena,2026-02-28,95
STU1706,LEC17051,Physics,Laws of Motion,Dr. Priya,2026-03-18,58
STU1706,LEC17052,Chemistry,Organic Chemistry,Dr. Kumar,2026-05-11,87
STU1706,LEC17053,Physics,Laws of Motion,Dr. Kumar,2026-03-03,65
STU1706,LEC17054,Mathematics,Probability,Dr. Arun,2026-03-31,68
STU1706,LEC17055,Chemistry,Atoms,Dr. Kumar,2026-05-05,71
STU1706,LEC17056,Chemistry,Chemical Bonding,Dr. Ravi,2026-05-08,71
STU1706,LEC17057,Chemistry,Chemical Bonding,Dr. Priya,2026-05-19,92
STU1706,LEC17058,Biology,Human Body,Dr. Kumar,2026-06-26,89
STU1706,LEC17059,Physics,Motion,Dr. Priya,2026-05-15,83
STU1706,LEC17060,Physics,Work and Energy,Dr. Ravi,2026-06-18,89
STU1707,LEC17061,Chemistry,Organic Chemistry,Dr. Arun,2026-03-28,71
STU1707,LEC17062,Physics,Laws of Motion,Dr. Kumar,2026-04-09,98
STU1707,LEC17063,Physics,Electricity,Dr. Meena,2026-05-22,100
STU1707,LEC17064,Physics,Laws of Motion,Dr. Arun,2026-02-02,76
STU1707,LEC17065,Physics,Electricity,Dr. Kumar,2026-02-09,74
STU1707,LEC17066,Mathematics,Probability,Dr. Kumar,2026-04-11,59
STU1707,LEC17067,Physics,Electricity,Dr. Arun,2026-02-08,80
STU1707,LEC17068,Chemistry,Organic Chemistry,Dr. Meena,2026-05-22,61
STU1707,LEC17069,Chemistry,Acids and Bases,Dr. Kumar,2026-07-12,77
STU1707,LEC17070,Biology,Plant Physiology,Dr. Priya,2026-04-06,80
STU1708,LEC17071,Mathematics,Trigonometry,Dr. Ravi,2026-01-28,76
STU1708,LEC17072,Biology,Plant Physiology,Dr. Kumar,2026-03-30,78
STU1708,LEC17073,Chemistry,Acids and Bases,Dr. Priya,2026-04-08,56
STU1708,LEC17074,Physics,Laws of Motion,Dr. Kumar,2026-05-17,75
STU1708,LEC17075,Chemistry,Chemical Bonding,Dr. Meena,2026-04-03,86
STU1708,LEC17076,Mathematics,Trigonometry,Dr. Arun,2026-06-07,58
STU1708,LEC17077,Physics,Work and Energy,Dr. Meena,2026-02-03,75
STU1708,LEC17078,Physics,Electricity,Dr. Priya,2026-03-19,72
STU1708,LEC17079,Chemistry,Organic Chemistry,Dr. Meena,2026-05-10,70
STU1708,LEC17080,Biology,Human Body,Dr. Priya,2026-05-06,89
STU1709,LEC17081,Physics,Work and Energy,Dr. Priya,2026-04-05,91
STU1709,LEC17082,Physics,Laws of Motion,Dr. Meena,2026-03-14,57
STU1709,LEC17083,Physics,Motion,Dr. Arun,2026-03-29,90
STU1709,LEC17084,Biology,Cell,Dr. Arun,2026-02-21,56
STU1709,LEC17085,Physics,Motion,Dr. Kumar,2026-05-28,86
STU1709,LEC17086,Mathematics,Algebra,Dr. Kumar,2026-04-25,89
STU1709,LEC17087,Biology,Genetics,Dr. Meena,2026-06-16,67
STU1709,LEC17088,Biology,Genetics,Dr. Meena,2026-06-04,56
STU1709,LEC17089,Biology,Plant Physiology,Dr. Arun,2026-02-20,58
STU1709,LEC17090,Physics,Work and Energy,Dr. Ravi,2026-03-07,65
STU1710,LEC17091,Mathematics,Calculus,Dr. Kumar,2026-03-20,73
STU1710,LEC17092,Biology,Genetics,Dr. Priya,2026-01-29,87
STU1710,LEC17093,Biology,Human Body,Dr. Priya,2026-07-03,66
STU1710,LEC17094,Biology,Human Body,Dr. Priya,2026-03-07,91
STU1710,LEC17095,Mathematics,Algebra,Dr. Ravi,2026-05-20,87
STU1710,LEC17096,Mathematics,Probability,Dr. Arun,2026-03-29,77
STU1710,LEC17097,Mathematics,Algebra,Dr. Ravi,2026-05-21,84
STU1710,LEC17098,Mathematics,Probability,Dr. Arun,2026-05-17,74
STU1710,LEC17099,Chemistry,Atoms,Dr. Meena,2026-05-13,51
STU1710,LEC17100,Chemistry,Chemical Bonding,Dr. Ravi,2026-02-04,92
STU1711,LEC17101,Mathematics,Probability,Dr. Ravi,2026-07-23,89
STU1711,LEC17102,Mathematics,Algebra,Dr. Meena,2026-01-24,58
STU1711,LEC17103,Biology,Genetics,Dr. Arun,2026-07-06,58
STU1711,LEC17104,Chemistry,Atoms,Dr. Ravi,2026-02-15,60
STU1711,LEC17105,Chemistry,Atoms,Dr. Arun,2026-02-13,62
STU1711,LEC17106,Physics,Laws of Motion,Dr. Arun,2026-03-17,59
STU1711,LEC17107,Physics,Motion,Dr. Priya,2026-06-22,99
STU1711,LEC17108,Physics,Work and Energy,Dr. Priya,2026-04-24,92
STU1711,LEC17109,Biology,Cell,Dr. Ravi,2026-04-20,80
STU1711,LEC17110,Chemistry,Acids and Bases,Dr. Priya,2026-04-30,66
STU1712,LEC17111,Biology,Plant Physiology,Dr. Kumar,2026-03-14,87
STU1712,LEC17112,Biology,Human Body,Dr. Kumar,2026-02-22,98
STU1712,LEC17113,Biology,Cell,Dr. Meena,2026-02-20,54
STU1712,LEC17114,Chemistry,Atoms,Dr. Priya,2026-05-18,57
STU1712,LEC17115,Biology,Cell,Dr. Meena,2026-07-19,91
STU1712,LEC17116,Chemistry,Organic Chemistry,Dr. Meena,2026-04-30,75
STU1712,LEC17117,Biology,Human Body,Dr. Priya,2026-04-19,60
STU1712,LEC17118,Chemistry,Chemical Bonding,Dr. Ravi,2026-02-20,68
STU1712,LEC17119,Mathematics,Calculus,Dr. Meena,2026-05-17,54
STU1712,LEC17120,Physics,Electricity,Dr. Ravi,2026-04-12,96
STU1713,LEC17121,Mathematics,Calculus,Dr. Ravi,2026-07-19,96
STU1713,LEC17122,Mathematics,Probability,Dr. Kumar,2026-06-01,93
STU1713,LEC17123,Physics,Electricity,Dr. Kumar,2026-07-12,68
STU1713,LEC17124,Mathematics,Calculus,Dr. Kumar,2026-03-11,73
STU1713,LEC17125,Chemistry,Organic Chemistry,Dr. Kumar,2026-03-09,66
STU1713,LEC17126,Mathematics,Algebra,Dr. Ravi,2026-06-27,98
STU1713,LEC17127,Chemistry,Atoms,Dr. Priya,2026-07-02,59
STU1713,LEC17128,Physics,Motion,Dr. Meena,2026-03-20,80
STU1713,LEC17129,Physics,Work and Energy,Dr. Ravi,2026-06-16,56
STU1713,LEC17130,Mathematics,Probability,Dr. Kumar,2026-05-03,50
STU1714,LEC17131,Physics,Electricity,Dr. Priya,2026-05-17,77
STU1714,LEC17132,Physics,Electricity,Dr. Meena,2026-02-09,82
STU1714,LEC17133,Mathematics,Algebra,Dr. Meena,2026-06-22,68
STU1714,LEC17134,Physics,Electricity,Dr. Arun,2026-03-14,52
STU1714,LEC17135,Physics,Work and Energy,Dr. Ravi,2026-05-08,98
STU1714,LEC17136,Mathematics,Calculus,Dr. Arun,2026-04-26,56
STU1714,LEC17137,Chemistry,Chemical Bonding,Dr. Meena,2026-03-01,100
STU1714,LEC17138,Chemistry,Acids and Bases,Dr. Priya,2026-03-26,84
STU1714,LEC17139,Physics,Motion,Dr. Meena,2026-02-03,77
