Student_ID,Assignment_ID,Subject,Submitted,Submission_Delay,Score
STU1497,ASSIGN7481,Chemistry,Yes,4,72
STU1497,ASSIGN7482,Chemistry,No,6,40
STU1497,ASSIGN7483,Biology,No,11,40
STU1497,ASSIGN7484,Physics,Yes,4,59
STU1497,ASSIGN7485,Mathematics,Yes,5,75
STU1498,ASSIGN7486,Biology,No,11,2
STU1498,ASSIGN7487,Physics,Yes,1,71
STU1498,ASSIGN7488,Chemistry,Yes,3,46
STU1498,ASSIGN7489,Biology,No,12,0
STU1498,ASSIGN7490,Mathematics,No,15,40
STU1499,ASSIGN7491,Chemistry,No,10,4
STU1499,ASSIGN7492,Mathematics,No,12,19
STU1499,ASSIGN7493,Biology,Yes,5,86
STU1499,ASSIGN7494,Mathematics,Yes,2,75
STU1499,ASSIGN7495,Physics,Yes,4,96
STU1500,ASSIGN7496,Chemistry,No,6,21
STU1500,ASSIGN7497,Biology,No,10,0
STU1500,ASSIGN7498,Physics,Yes,1,85
STU1500,ASSIGN7499,Mathematics,No,12,4
STU1500,ASSIGN7500,Mathematics,Yes,4,63
STU1501,ASSIGN7501,Mathematics,No,8,26
STU1501,ASSIGN7502,Biology,Yes,5,84
STU1501,ASSIGN7503,Biology,No,13,14
STU1501,ASSIGN7504,Mathematics,Yes,1,92
STU1501,ASSIGN7505,Biology,No,6,11
STU1502,ASSIGN7506,Physics,No,6,27
STU1502,ASSIGN7507,Biology,No,14,38
STU1502,ASSIGN7508,Physics,Yes,2,92
STU1502,ASSIGN7509,Mathematics,Yes,1,97
STU1502,ASSIGN7510,Biology,Yes,0,49
STU1503,ASSIGN7511,Chemistry,Yes,1,45
STU1503,ASSIGN7512,Biology,Yes,1,74
STU1503,ASSIGN7513,Chemistry,Yes,1,61
STU1503,ASSIGN7514,Chemistry,Yes,0,79
STU1503,ASSIGN7515,Biology,No,7,14
STU1504,ASSIGN7516,Physics,No,10,13
STU1504,ASSIGN7517,Mathematics,Yes,4,70
STU1504,ASSIGN7518,Mathematics,No,14,15
STU1504,ASSIGN7519,Biology,Yes,2,88
STU1504,ASSIGN7520,Chemistry,No,14,24
STU1505,ASSIGN7521,Mathematics,Yes,5,72
STU1505,ASSIGN7522,Mathematics,Yes,4,55
STU1505,ASSIGN7523,Chemistry,Yes,4,89
STU1505,ASSIGN7524,Mathematics,Yes,5,80
STU1505,ASSIGN7525,Physics,No,11,31
STU1506,ASSIGN7526,Physics,Yes,5,99
STU1506,ASSIGN7527,Biology,No,6,14
STU1506,ASSIGN7528,Chemistry,No,6,18
STU1506,ASSIGN7529,Biology,No,9,14
STU1506,ASSIGN7530,Physics,No,11,25
STU1507,ASSIGN7531,Physics,No,8,16
STU1507,ASSIGN7532,Chemistry,Yes,0,62
STU1507,ASSIGN7533,Biology,No,6,32
STU1507,ASSIGN7534,Physics,No,6,6
STU1507,ASSIGN7535,Mathematics,Yes,5,48
STU1508,ASSIGN7536,Physics,No,6,8
STU1508,ASSIGN7537,Physics,No,7,20
STU1508,ASSIGN7538,Physics,No,15,38
STU1508,ASSIGN7539,Biology,No,13,25
STU1508,ASSIGN7540,Chemistry,Yes,0,83
STU1509,ASSIGN7541,Biology,No,7,6
STU1509,ASSIGN7542,Biology,Yes,3,52
STU1509,ASSIGN7543,Physics,Yes,2,75
STU1509,ASSIGN7544,Mathematics,Yes,1,71
STU1509,ASSIGN7545,Physics,Yes,0,70
STU1510,ASSIGN7546,Mathematics,Yes,5,52
STU1510,ASSIGN7547,Mathematics,No,7,32
STU1510,ASSIGN7548,Mathematics,Yes,5,58
STU1510,ASSIGN7549,Chemistry,Yes,0,54
STU1510,ASSIGN7550,Chemistry,No,11,7
STU1511,ASSIGN7551,Physics,No,8,40
STU1511,ASSIGN7552,Mathematics,No,8,29
STU1511,ASSIGN7553,Physics,Yes,1,83
STU1511,ASSIGN7554,Chemistry,Yes,4,94
STU1511,ASSIGN7555,Physics,Yes,2,44
STU1512,ASSIGN7556,Physics,No,12,3
STU1512,ASSIGN7557,Chemistry,No,11,37
STU1512,ASSIGN7558,Chemistry,No,7,19
STU1512,ASSIGN7559,Mathematics,Yes,2,58
STU1512,ASSIGN7560,Mathematics,No,15,7
STU1513,ASSIGN7561,Chemistry,No,12,11
STU1513,ASSIGN7562,Physics,No,8,1
STU1513,ASSIGN7563,Physics,No,13,18
STU1513,ASSIGN7564,Biology,No,15,7
STU1513,ASSIGN7565,Mathematics,No,14,31
STU1514,ASSIGN7566,Biology,Yes,3,71
STU1514,ASSIGN7567,Biology,Yes,1,40
STU1514,ASSIGN7568,Biology,No,15,30
STU1514,ASSIGN7569,Mathematics,Yes,3,60
STU1514,ASSIGN7570,Physics,No,9,17
STU1515,ASSIGN7571,Physics,No,7,31
STU1515,ASSIGN7572,Chemistry,Yes,5,72
STU1515,ASSIGN7573,Chemistry,Yes,3,55
STU1515,ASSIGN7574,Physics,Yes,2,67
STU1515,ASSIGN7575,Biology,Yes,1,91
STU1516,ASSIGN7576,Chemistry,Yes,5,60
STU1516,ASSIGN7577,Physics,Yes,0,62
STU1516,ASSIGN7578,Chemistry,No,9,39
STU1516,ASSIGN7579,Biology,Yes,3,76
STU1516,ASSIGN7580,Physics,Yes,3,43
STU1517,ASSIGN7581,Mathematics,No,8,35
STU1517,ASSIGN7582,Physics,No,13,32
STU1517,ASSIGN7583,Physics,Yes,0,46
STU1517,ASSIGN7584,Physics,No,7,15
STU1517,ASSIGN7585,Mathematics,Yes,5,85
STU1518,ASSIGN7586,Physics,Yes,0,72
STU1518,ASSIGN7587,Physics,No,12,9
STU1518,ASSIGN7588,Biology,No,6,12
STU1518,ASSIGN7589,Mathematics,Yes,4,42
STU1518,ASSIGN7590,Chemistry,No,14,3
STU1519,ASSIGN7591,Chemistry,No,11,13
STU1519,ASSIGN7592,Physics,Yes,3,83
STU1519,ASSIGN7593,Physics,No,15,18
STU1519,ASSIGN7594,Chemistry,No,6,31
STU1519,ASSIGN7595,Biology,Yes,3,61
STU1520,ASSIGN7596,Mathematics,Yes,5,85
STU1520,ASSIGN7597,Physics,No,13,34
STU1520,ASSIGN7598,Biology,No,7,18
STU1520,ASSIGN7599,Physics,Yes,0,98
STU1520,ASSIGN7600,Chemistry,Yes,5,95
STU1521,ASSIGN7601,Chemistry,Yes,5,58
STU1521,ASSIGN7602,Mathematics,No,11,11
STU1521,ASSIGN7603,Physics,Yes,1,87
STU1521,ASSIGN7604,Mathematics,Yes,5,73
STU1521,ASSIGN7605,Physics,No,10,9
STU1522,ASSIGN7606,Chemistry,Yes,4,87
STU1522,ASSIGN7607,Physics,Yes,4,57
STU1522,ASSIGN7608,Mathematics,No,7,0
STU1522,ASSIGN7609,Biology,No,7,25
STU1522,ASSIGN7610,Chemistry,No,10,27
STU1523,ASSIGN7611,Chemistry,Yes,2,52
STU1523,ASSIGN7612,Physics,No,13,34
STU1523,ASSIGN7613,Chemistry,Yes,0,86
STU1523,ASSIGN7614,Biology,No,14,13
STU1523,ASSIGN7615,Mathematics,Yes,3,68
STU1524,ASSIGN7616,Biology,Yes,4,67
STU1524,ASSIGN7617,Chemistry,Yes,4,44
STU1524,ASSIGN7618,Chemistry,Yes,0,61
STU1524,ASSIGN7619,Biology,Yes,3,71
STU1524,ASSIGN7620,Physics,No,10,13
STU1525,ASSIGN7621,Biology,No,14,1
STU1525,ASSIGN7622,Mathematics,No,11,2
STU1525,ASSIGN7623,Physics,Yes,1,94
STU1525,ASSIGN7624,Physics,No,14,15
STU1525,ASSIGN7625,Mathematics,Yes,2,53
STU1526,ASSIGN7626,Physics,No,6,39
STU1526,ASSIGN7627,Chemistry,Yes,5,44
STU1526,ASSIGN7628,Biology,Yes,3,79
STU1526,ASSIGN7629,Mathematics,Yes,5,67
STU1526,ASSIGN7630,Mathematics,Yes,0,94
STU1527,ASSIGN7631,Physics,Yes,5,43
STU1527,ASSIGN7632,Physics,No,10,6
STU1527,ASSIGN7633,Mathematics,No,8,5
STU1527,ASSIGN7634,Biology,Yes,2,48
STU1527,ASSIGN7635,Biology,No,13,5
STU1528,ASSIGN7636,Mathematics,Yes,1,69
STU1528,ASSIGN7637,Biology,No,11,17
STU1528,ASSIGN7638,Physics,Yes,2,56
STU1528,ASSIGN7639,Mathematics,No,14,22
STU1528,ASSIGN7640,Biology,No,15,28
STU1529,ASSIGN7641,Physics,Yes,2,42
STU1529,ASSIGN7642,Chemistry,No,11,24
STU1529,ASSIGN7643,Physics,Yes,4,71
STU1529,ASSIGN7644,Biology,No,6,19
STU1529,ASSIGN7645,Biology,Yes,0,81
STU1530,ASSIGN7646,Biology,No,8,37
STU1530,ASSIGN7647,Mathematics,Yes,4,48
STU1530,ASSIGN7648,Mathematics,No,14,12
STU1530,ASSIGN7649,Chemistry,No,14,27
STU1530,ASSIGN7650,Biology,No,12,1
STU1531,ASSIGN7651,Chemistry,No,14,4
STU1531,ASSIGN7652,Physics,Yes,2,67
STU1531,ASSIGN7653,Chemistry,No,11,0
STU1531,ASSIGN7654,Mathematics,Yes,1,65
STU1531,ASSIGN7655,Physics,Yes,4,83
STU1532,ASSIGN7656,Physics,No,12,24
STU1532,ASSIGN7657,Mathematics,Yes,1,95
STU1532,ASSIGN7658,Mathematics,Yes,1,74
STU1532,ASSIGN7659,Chemistry,No,10,8
STU1532,ASSIGN7660,Physics,No,13,30
STU1533,ASSIGN7661,Chemistry,Yes,2,73
STU1533,ASSIGN7662,Biology,No,6,11
STU1533,ASSIGN7663,Physics,Yes,0,53
STU1533,ASSIGN7664,Biology,No,9,40
STU1533,ASSIGN7665,Chemistry,No,11,34
STU1534,ASSIGN7666,Chemistry,No,12,36
STU1534,ASSIGN7667,Biology,Yes,4,95
STU1534,ASSIGN7668,Physics,Yes,5,53
STU1534,ASSIGN7669,Chemistry,Yes,2,97
STU1534,ASSIGN7670,Chemistry,No,12,4
STU1535,ASSIGN7671,Biology,Yes,5,84
STU1535,ASSIGN7672,Physics,No,15,18
STU1535,ASSIGN7673,Physics,Yes,0,68
STU1535,ASSIGN7674,Physics,No,10,21
STU1535,ASSIGN7675,Chemistry,No,6,19
STU1536,ASSIGN7676,Mathematics,Yes,5,72
STU1536,ASSIGN7677,Biology,Yes,5,66
STU1536,ASSIGN7678,Mathematics,Yes,4,85
STU1536,ASSIGN7679,Physics,No,8,14
STU1536,ASSIGN7680,Biology,Yes,1,82
STU1537,ASSIGN7681,Chemistry,No,10,8
STU1537,ASSIGN7682,Mathematics,Yes,1,60
STU1537,ASSIGN7683,Physics,No,15,20
STU1537,ASSIGN7684,Biology,No,7,31
STU1537,ASSIGN7685,Chemistry,No,9,22
STU1538,ASSIGN7686,Biology,No,12,30
STU1538,ASSIGN7687,Biology,Yes,0,64
STU1538,ASSIGN7688,Physics,Yes,4,49
STU1538,ASSIGN7689,Mathematics,Yes,3,72
STU1538,ASSIGN7690,Physics,Yes,1,84
STU1539,ASSIGN7691,Biology,No,14,33
STU1539,ASSIGN7692,Physics,No,15,33
STU1539,ASSIGN7693,Biology,Yes,2,85
STU1539,ASSIGN7694,Mathematics,No,9,19
STU1539,ASSIGN7695,Chemistry,No,10,23
STU1540,ASSIGN7696,Mathematics,Yes,1,58
STU1540,ASSIGN7697,Mathematics,Yes,3,96
STU1540,ASSIGN7698,Physics,No,10,24
STU1540,ASSIGN7699,Physics,No,10,16
STU1540,ASSIGN7700,Physics,No,14,32
STU1541,ASSIGN7701,Chemistry,No,9,40
STU1541,ASSIGN7702,Mathematics,No,9,1
STU1541,ASSIGN7703,Biology,Yes,5,40
STU1541,ASSIGN7704,Mathematics,Yes,0,53
STU1541,ASSIGN7705,Chemistry,No,10,28
STU1542,ASSIGN7706,Mathematics,Yes,0,78
STU1542,ASSIGN7707,Mathematics,No,9,17
STU1542,ASSIGN7708,Mathematics,Yes,4,89
STU1542,ASSIGN7709,Biology,Yes,5,91
STU1542,ASSIGN7710,Physics,Yes,1,65
STU1543,ASSIGN7711,Mathematics,Yes,2,91
STU1543,ASSIGN7712,Mathematics,Yes,5,57
STU1543,ASSIGN7713,Biology,No,8,6
STU1543,ASSIGN7714,Mathematics,No,9,1
STU1543,ASSIGN7715,Biology,Yes,3,57
STU1544,ASSIGN7716,Chemistry,No,12,24
STU1544,ASSIGN7717,Physics,Yes,1,70
STU1544,ASSIGN7718,Mathematics,No,14,5
STU1544,ASSIGN7719,Physics,Yes,5,98
STU1544,ASSIGN7720,Mathematics,No,15,14
STU1545,ASSIGN7721,Mathematics,No,10,8
STU1545,ASSIGN7722,Physics,No,9,13
STU1545,ASSIGN7723,Physics,Yes,1,79
STU1545,ASSIGN7724,Physics,Yes,2,76
STU1545,ASSIGN7725,Biology,Yes,4,68
STU1546,ASSIGN7726,Chemistry,No,10,37
STU1546,ASSIGN7727,Mathematics,Yes,2,91
STU1546,ASSIGN7728,Chemistry,No,14,1
STU1546,ASSIGN7729,Chemistry,Yes,1,74
STU1546,ASSIGN7730,Mathematics,Yes,2,78
STU1547,ASSIGN7731,Mathematics,No,7,18
STU1547,ASSIGN7732,Mathematics,Yes,3,92
STU1547,ASSIGN7733,Mathematics,Yes,3,89
STU1547,ASSIGN7734,Mathematics,No,11,8
STU1547,ASSIGN7735,Biology,No,10,17
STU1548,ASSIGN7736,Biology,No,15,11
STU1548,ASSIGN7737,Physics,No,9,21
STU1548,ASSIGN7738,Biology,No,9,34
STU1548,ASSIGN7739,Biology,Yes,1,75
STU1548,ASSIGN7740,Chemistry,No,8,32
STU1549,ASSIGN7741,Physics,Yes,0,68
STU1549,ASSIGN7742,Physics,No,14,37
STU1549,ASSIGN7743,Biology,No,13,26
STU1549,ASSIGN7744,Mathematics,Yes,4,63
STU1549,ASSIGN7745,Chemistry,Yes,5,51
STU1550,ASSIGN7746,Physics,No,12,30
STU1550,ASSIGN7747,Mathematics,No,10,14
STU1550,ASSIGN7748,Physics,Yes,0,93
STU1550,ASSIGN7749,Mathematics,No,12,12
STU1550,ASSIGN7750,Physics,Yes,5,52
STU1551,ASSIGN7751,Mathematics,No,15,4
STU1551,ASSIGN7752,Mathematics,No,10,31
STU1551,ASSIGN7753,Physics,Yes,3,58
STU1551,ASSIGN7754,Mathematics,No,8,28
STU1551,ASSIGN7755,Mathematics,No,15,23
STU1552,ASSIGN7756,Chemistry,Yes,3,79
STU1552,ASSIGN7757,Mathematics,Yes,4,63
STU1552,ASSIGN7758,Mathematics,No,12,18
STU1552,ASSIGN7759,Physics,Yes,2,93
STU1552,ASSIGN7760,Physics,Yes,5,80
STU1553,ASSIGN7761,Chemistry,Yes,0,82
STU1553,ASSIGN7762,Mathematics,Yes,1,63
STU1553,ASSIGN7763,Chemistry,No,9,39
STU1553,ASSIGN7764,Physics,No,10,19
STU1553,ASSIGN7765,Mathematics,Yes,1,58
STU1554,ASSIGN7766,Mathematics,No,6,35
STU1554,ASSIGN7767,Chemistry,Yes,3,71
STU1554,ASSIGN7768,Mathematics,Yes,4,69
STU1554,ASSIGN7769,Mathematics,No,14,21
STU1554,ASSIGN7770,Mathematics,No,12,25
STU1555,ASSIGN7771,Physics,Yes,2,71
STU1555,ASSIGN7772,Mathematics,Yes,0,46
STU1555,ASSIGN7773,Physics,Yes,2,73
STU1555,ASSIGN7774,Biology,No,14,18
STU1555,ASSIGN7775,Physics,No,14,23
STU1556,ASSIGN7776,Mathematics,No,15,0
STU1556,ASSIGN7777,Chemistry,Yes,4,71
STU1556,ASSIGN7778,Chemistry,No,14,4
STU1556,ASSIGN7779,Chemistry,Yes,3,65
STU1556,ASSIGN7780,Chemistry,Yes,0,83
STU1557,ASSIGN7781,Physics,No,14,40
STU1557,ASSIGN7782,Chemistry,Yes,3,80
STU1557,ASSIGN7783,Mathematics,No,9,37
STU1557,ASSIGN7784,Mathematics,No,13,20
STU1557,ASSIGN7785,Physics,No,8,10
STU1558,ASSIGN7786,Mathematics,No,6,27
STU1558,ASSIGN7787,Chemistry,Yes,2,51
STU1558,ASSIGN7788,Biology,No,9,2
STU1558,ASSIGN7789,Physics,No,15,5
STU1558,ASSIGN7790,Physics,Yes,0,71
STU1559,ASSIGN7791,Biology,No,9,24
STU1559,ASSIGN7792,Biology,No,15,6
STU1559,ASSIGN7793,Physics,Yes,4,68
STU1559,ASSIGN7794,Biology,No,7,36
STU1559,ASSIGN7795,Biology,No,12,9
STU1560,ASSIGN7796,Mathematics,Yes,5,71
STU1560,ASSIGN7797,Physics,Yes,3,73
STU1560,ASSIGN7798,Mathematics,No,8,38
STU1560,ASSIGN7799,Physics,Yes,0,75
STU1560,ASSIGN7800,Mathematics,Yes,5,54
STU1561,ASSIGN7801,Chemistry,Yes,3,73
STU1561,ASSIGN7802,Biology,No,13,32
STU1561,ASSIGN7803,Physics,No,12,7
STU1561,ASSIGN7804,Physics,Yes,1,62
STU1561,ASSIGN7805,Biology,No,10,4
STU1562,ASSIGN7806,Mathematics,No,6,35
STU1562,ASSIGN7807,Physics,No,8,19
STU1562,ASSIGN7808,Physics,Yes,2,52
STU1562,ASSIGN7809,Mathematics,Yes,2,81
STU1562,ASSIGN7810,Mathematics,Yes,1,77
STU1563,ASSIGN7811,Biology,Yes,5,95
STU1563,ASSIGN7812,Chemistry,No,12,18
STU1563,ASSIGN7813,Mathematics,No,11,6
STU1563,ASSIGN7814,Biology,No,15,15
STU1563,ASSIGN7815,Biology,Yes,0,48
STU1564,ASSIGN7816,Mathematics,No,13,11
STU1564,ASSIGN7817,Biology,Yes,2,99
STU1564,ASSIGN7818,Physics,No,8,40
STU1564,ASSIGN7819,Chemistry,No,10,23
STU1564,ASSIGN7820,Chemistry,Yes,4,61
STU1565,ASSIGN7821,Physics,Yes,4,43
STU1565,ASSIGN7822,Biology,Yes,3,83
STU1565,ASSIGN7823,Physics,No,11,24
STU1565,ASSIGN7824,Physics,Yes,0,57
STU1565,ASSIGN7825,Mathematics,No,6,15
STU1566,ASSIGN7826,Physics,No,12,1
STU1566,ASSIGN7827,Biology,No,8,10
STU1566,ASSIGN7828,Chemistry,Yes,1,88
STU1566,ASSIGN7829,Physics,Yes,1,81
STU1566,ASSIGN7830,Biology,Yes,3,49
STU1567,ASSIGN7831,Chemistry,No,12,24
STU1567,ASSIGN7832,Physics,No,13,14
STU1567,ASSIGN7833,Chemistry,No,6,7
STU1567,ASSIGN7834,Mathematics,Yes,4,71
STU1567,ASSIGN7835,Physics,No,6,19
STU1568,ASSIGN7836,Mathematics,Yes,2,94
STU1568,ASSIGN7837,Mathematics,No,9,16
STU1568,ASSIGN7838,Chemistry,No,7,17
STU1568,ASSIGN7839,Biology,Yes,2,93
STU1568,ASSIGN7840,Physics,Yes,2,54
STU1569,ASSIGN7841,Mathematics,Yes,2,48
STU1569,ASSIGN7842,Biology,No,15,0
STU1569,ASSIGN7843,Biology,Yes,1,65
STU1569,ASSIGN7844,Mathematics,Yes,5,84
STU1569,ASSIGN7845,Chemistry,No,14,25
STU1570,ASSIGN7846,Physics,No,9,9
STU1570,ASSIGN7847,Chemistry,No,14,22
STU1570,ASSIGN7848,Biology,No,14,16
STU1570,ASSIGN7849,Chemistry,Yes,0,60
STU1570,ASSIGN7850,Physics,No,15,29
STU1571,ASSIGN7851,Physics,Yes,5,43
STU1571,ASSIGN7852,Physics,No,12,39
STU1571,ASSIGN7853,Chemistry,No,10,30
STU1571,ASSIGN7854,Chemistry,No,8,36
STU1571,ASSIGN7855,Chemistry,No,10,25
STU1572,ASSIGN7856,Chemistry,Yes,3,51
STU1572,ASSIGN7857,Physics,Yes,0,91
STU1572,ASSIGN7858,Physics,No,12,0
STU1572,ASSIGN7859,Physics,Yes,5,82
STU1572,ASSIGN7860,Biology,Yes,3,45
STU1573,ASSIGN7861,Physics,Yes,3,92
STU1573,ASSIGN7862,Chemistry,No,13,19
STU1573,ASSIGN7863,Biology,No,15,21
STU1573,ASSIGN7864,Physics,No,9,4
STU1573,ASSIGN7865,Mathematics,No,15,22
STU1574,ASSIGN7866,Chemistry,Yes,0,89
STU1574,ASSIGN7867,Physics,Yes,3,92
STU1574,ASSIGN7868,Physics,No,13,40
STU1574,ASSIGN7869,Chemistry,Yes,2,55
STU1574,ASSIGN7870,Chemistry,Yes,2,58
STU1575,ASSIGN7871,Physics,No,10,22
STU1575,ASSIGN7872,Chemistry,Yes,1,86
STU1575,ASSIGN7873,Chemistry,Yes,2,100
STU1575,ASSIGN7874,Mathematics,Yes,0,88
STU1575,ASSIGN7875,Physics,No,7,30
STU1576,ASSIGN7876,Biology,No,14,8
STU1576,ASSIGN7877,Physics,No,11,30
STU1576,ASSIGN7878,Chemistry,No,6,14
STU1576,ASSIGN7879,Biology,Yes,0,84
STU1576,ASSIGN7880,Physics,Yes,1,53
STU1577,ASSIGN7881,Chemistry,Yes,0,83
STU1577,ASSIGN7882,Physics,No,10,30
STU1577,ASSIGN7883,Chemistry,Yes,1,78
STU1577,ASSIGN7884,Mathematics,Yes,2,71
STU1577,ASSIGN7885,Physics,No,12,9
STU1578,ASSIGN7886,Physics,No,11,7
STU1578,ASSIGN7887,Chemistry,No,12,11
STU1578,ASSIGN7888,Chemistry,No,11,28
STU1578,ASSIGN7889,Mathematics,Yes,3,63
STU1578,ASSIGN7890,Biology,No,8,10
STU1579,ASSIGN7891,Biology,Yes,5,43
STU1579,ASSIGN7892,Chemistry,No,11,27
STU1579,ASSIGN7893,Chemistry,Yes,0,73
STU1579,ASSIGN7894,Physics,Yes,0,72
STU1579,ASSIGN7895,Mathematics,No,8,13
STU1580,ASSIGN7896,Chemistry,No,11,4
STU1580,ASSIGN7897,Physics,Yes,2,80
STU1580,ASSIGN7898,Physics,Yes,1,76
STU1580,ASSIGN7899,Mathematics,No,13,18
STU1580,ASSIGN7900,Biology,Yes,1,83
STU1581,ASSIGN7901,Chemistry,No,11,9
STU1581,ASSIGN7902,Physics,No,7,11
STU1581,ASSIGN7903,Biology,No,15,14
STU1581,ASSIGN7904,Chemistry,No,15,21
STU1581,ASSIGN7905,Mathematics,No,11,5
STU1582,ASSIGN7906,Biology,Yes,5,61
STU1582,ASSIGN7907,Chemistry,Yes,4,69
STU1582,ASSIGN7908,Physics,Yes,3,92
STU1582,ASSIGN7909,Biology,No,12,29
STU1582,ASSIGN7910,Biology,No,15,36
STU1583,ASSIGN7911,Chemistry,Yes,2,56
STU1583,ASSIGN7912,Mathematics,No,12,13
STU1583,ASSIGN7913,Mathematics,No,14,37
STU1583,ASSIGN7914,Mathematics,Yes,4,50
STU1583,ASSIGN7915,Chemistry,Yes,2,83
STU1584,ASSIGN7916,Chemistry,Yes,3,100
STU1584,ASSIGN7917,Biology,No,9,26
STU1584,ASSIGN7918,Chemistry,No,15,34
STU1584,ASSIGN7919,Physics,Yes,3,84
STU1584,ASSIGN7920,Chemistry,No,15,10
STU1585,ASSIGN7921,Mathematics,No,6,9
STU1585,ASSIGN7922,Chemistry,No,7,3
STU1585,ASSIGN7923,Mathematics,Yes,2,46
STU1585,ASSIGN7924,Mathematics,Yes,0,61
STU1585,ASSIGN7925,Chemistry,Yes,2,88
STU1586,ASSIGN7926,Chemistry,Yes,2,93
STU1586,ASSIGN7927,Biology,Yes,1,69
STU1586,ASSIGN7928,Chemistry,Yes,3,58
STU1586,ASSIGN7929,Mathematics,No,15,29
STU1586,ASSIGN7930,Physics,Yes,3,57
STU1587,ASSIGN7931,Chemistry,No,6,16
STU1587,ASSIGN7932,Physics,Yes,0,50
STU1587,ASSIGN7933,Chemistry,Yes,3,61
STU1587,ASSIGN7934,Physics,Yes,5,61
STU1587,ASSIGN7935,Biology,Yes,1,94
STU1588,ASSIGN7936,Biology,Yes,2,59
STU1588,ASSIGN7937,Chemistry,No,7,34
STU1588,ASSIGN7938,Biology,No,13,22
STU1588,ASSIGN7939,Physics,Yes,1,73
STU1588,ASSIGN7940,Mathematics,No,9,29
STU1589,ASSIGN7941,Physics,Yes,4,53
STU1589,ASSIGN7942,Physics,Yes,0,47
STU1589,ASSIGN7943,Chemistry,Yes,5,45
STU1589,ASSIGN7944,Mathematics,No,9,31
STU1589,ASSIGN7945,Chemistry,Yes,2,40
STU1590,ASSIGN7946,Biology,No,6,15
STU1590,ASSIGN7947,Mathematics,No,8,10
STU1590,ASSIGN7948,Mathematics,No,14,15
STU1590,ASSIGN7949,Biology,No,10,12
STU1590,ASSIGN7950,Chemistry,Yes,0,85
STU1591,ASSIGN7951,Mathematics,Yes,0,50
STU1591,ASSIGN7952,Biology,Yes,4,81
STU1591,ASSIGN7953,Mathematics,No,6,15
STU1591,ASSIGN7954,Mathematics,No,14,10
STU1591,ASSIGN7955,Biology,Yes,3,51
STU1592,ASSIGN7956,Chemistry,No,12,39
STU1592,ASSIGN7957,Mathematics,Yes,5,69
STU1592,ASSIGN7958,Biology,Yes,3,84
STU1592,ASSIGN7959,Mathematics,Yes,4,87
STU1592,ASSIGN7960,Mathematics,No,15,28
STU1593,ASSIGN7961,Mathematics,Yes,1,70
STU1593,ASSIGN7962,Physics,Yes,2,72
STU1593,ASSIGN7963,Physics,No,12,30
STU1593,ASSIGN7964,Physics,Yes,5,60
STU1593,ASSIGN7965,Physics,No,14,24
STU1594,ASSIGN7966,Chemistry,No,13,19
STU1594,ASSIGN7967,Chemistry,Yes,3,68
STU1594,ASSIGN7968,Chemistry,Yes,3,61
STU1594,ASSIGN7969,Biology,No,7,0
STU1594,ASSIGN7970,Chemistry,No,12,37
STU1595,ASSIGN7971,Physics,No,10,0
STU1595,ASSIGN7972,Chemistry,No,15,35
STU1595,ASSIGN7973,Physics,No,10,1
STU1595,ASSIGN7974,Biology,No,15,26
STU1595,ASSIGN7975,Physics,Yes,5,93
STU1596,ASSIGN7976,Mathematics,Yes,2,44
STU1596,ASSIGN7977,Mathematics,No,12,36
STU1596,ASSIGN7978,Chemistry,Yes,2,95
STU1596,ASSIGN7979,Chemistry,No,8,38
STU1596,ASSIGN7980,Mathematics,Yes,3,80
STU1597,ASSIGN7981,Biology,Yes,0,76
STU1597,ASSIGN7982,Mathematics,Yes,0,98
STU1597,ASSIGN7983,Chemistry,Yes,1,74
STU1597,ASSIGN7984,Mathematics,No,6,2
STU1597,ASSIGN7985,Physics,No,7,29
STU1598,ASSIGN7986,Chemistry,No,8,13
STU1598,ASSIGN7987,Chemistry,Yes,0,76
STU1598,ASSIGN7988,Physics,Yes,1,98
STU1598,ASSIGN7989,Chemistry,No,12,32
STU1598,ASSIGN7990,Chemistry,No,14,31
STU1599,ASSIGN7991,Biology,No,11,6
STU1599,ASSIGN7992,Biology,No,10,2
STU1599,ASSIGN7993,Physics,No,14,20
STU1599,ASSIGN7994,Physics,Yes,5,52
STU1599,ASSIGN7995,Biology,No,6,17
STU1600,ASSIGN7996,Biology,No,14,31
STU1600,ASSIGN7997,Physics,Yes,2,100
STU1600,ASSIGN7998,Physics,Yes,4,96
STU1600,ASSIGN7999,Chemistry,No,12,6
STU1600,ASSIGN8000,Biology,No,6,21
STU1601,ASSIGN8001,Mathematics,Yes,4,53
STU1601,ASSIGN8002,Physics,No,15,7
STU1601,ASSIGN8003,Chemistry,No,11,12
STU1601,ASSIGN8004,Biology,Yes,2,63
STU1601,ASSIGN8005,Chemistry,No,7,23
STU1602,ASSIGN8006,Physics,No,12,37
STU1602,ASSIGN8007,Chemistry,No,10,12
STU1602,ASSIGN8008,Biology,No,10,23
STU1602,ASSIGN8009,Biology,Yes,1,59
STU1602,ASSIGN8010,Chemistry,No,11,10
STU1603,ASSIGN8011,Physics,Yes,0,66
STU1603,ASSIGN8012,Biology,No,9,2
STU1603,ASSIGN8013,Physics,Yes,5,46
STU1603,ASSIGN8014,Biology,Yes,2,88
STU1603,ASSIGN8015,Biology,No,11,19
STU1604,ASSIGN8016,Biology,No,6,0
STU1604,ASSIGN8017,Biology,Yes,1,87
